opt,target,cs,cs args perfect,cs args perfect pct,cs args problem,cs args problem pct,cs non-void correct,cs non-void correct pct,cs non-void problem,cs non-void problem pct,ct,ct args perfect,ct args perfect pct,ct args problem,ct args problem pct,ct void correct,ct void correct pct,ct void problem,ct void problem pct
O2,proftpd,155,131,84.51,0,0.0,25,16.12,0,0.0,1015,903,88.96,0,0.0,179,17.63,836,82.36
O2,vsftpd,14,14,100.0,0,0.0,14,100.0,0,0.0,318,273,85.84,0,0.0,156,49.05,162,50.94
O2,lighttpd,66,48,72.72,0,0.0,33,50.0,0,0.0,290,278,95.86,0,0.0,60,20.68,230,79.31
O2,nginx,266,129,48.49,0,0.0,58,21.8,0,0.0,921,762,82.73,0,0.0,199,21.6,722,78.39
O2,mysqld,7923,5138,64.84,0,0.0,1411,17.8,0,0.0,9742,7195,73.85,1,0.01,3382,34.71,6360,65.28
O2,postgres,687,536,78.02,0,0.0,194,28.23,0,0.0,6930,6433,92.82,0,0.0,2270,32.75,4660,67.24
O2,memcached,48,40,83.33,0,0.0,33,68.75,0,0.0,133,123,92.48,0,0.0,72,54.13,61,45.86
O2,node,10965,6288,57.34,1,0.0,3195,29.13,0,0.0,20638,17427,84.44,1,0.0,8437,40.88,12201,59.11
O2,geomean,319.7,230.12,71.97,0.0,0.0,108.59,33.95,0.0,0.0,1413.94,1228.29,86.86,0.0,0.0,445.61,31.5,916.1,64.78
