opt,target,cs,cs args perfect,cs args perfect pct,cs args problem,cs args problem pct,cs non-void correct,cs non-void correct pct,cs non-void problem,cs non-void problem pct,ct,ct args perfect,ct args perfect pct,ct args problem,ct args problem pct,ct void correct,ct void correct pct,ct void problem,ct void problem pct
O2,proftpd,155,131,84.51,0,0.0,25,16.12,0,0.0,1015,837,82.46,10,0.98,179,17.63,836,82.36
O2,vsftpd,14,14,100.0,0,0.0,14,100.0,0,0.0,318,252,79.24,3,0.94,156,49.05,162,50.94
O2,lighttpd,66,45,68.18,1,1.51,33,50.0,0,0.0,290,252,86.89,1,0.34,60,20.68,230,79.31
O2,nginx,266,143,53.75,8,3.0,58,21.8,0,0.0,921,639,69.38,0,0.0,199,21.6,722,78.39
O2,mysqld,7923,4391,55.42,375,4.73,1411,17.8,0,0.0,9742,6154,63.16,307,3.15,3382,34.71,6360,65.28
O2,postgres,687,476,69.28,5,0.72,194,28.23,0,0.0,6930,5691,82.12,579,8.35,2270,32.75,4660,67.24
O2,memcached,48,43,89.58,0,0.0,33,68.75,0,0.0,133,109,81.95,10,7.51,72,54.13,61,45.86
O2,node,10965,4909,44.76,1038,9.46,3195,29.13,0,0.0,20638,15483,75.02,453,2.19,8437,40.88,12201,59.11
O2,geomean,319.7,218.56,68.35,7.97,1.38,108.59,33.95,0.0,0.0,1413.94,1091.01,77.15,22.0,1.92,445.61,31.5,916.1,64.78
