opt,target,cs,cs args perfect,cs args perfect pct,cs args problem,cs args problem pct,cs non-void correct,cs non-void correct pct,cs non-void problem,cs non-void problem pct,ct,ct args perfect,ct args perfect pct,ct args problem,ct args problem pct,ct void correct,ct void correct pct,ct void problem,ct void problem pct
O2,proftpd,112,56,50.0,0,0.0,95,84.82,0,0.0,1015,852,83.94,30,2.95,811,79.9,40,3.94
O2,vsftpd,14,4,28.57,0,0.0,14,100.0,0,0.0,318,233,73.27,0,0.0,162,50.94,13,4.08
O2,lighttpd,48,14,29.16,0,0.0,45,93.75,0,0.0,290,265,91.37,1,0.34,229,78.96,5,1.72
O2,nginx,234,81,34.61,6,2.56,216,92.3,0,0.0,921,715,77.63,7,0.76,737,80.02,8,0.86
O2,mysqld,6671,2079,31.16,141,2.11,5470,81.99,0,0.0,9742,6662,68.38,29,0.29,6997,71.82,260,2.66
O2,postgres,565,189,33.45,0,0.0,539,95.39,0,0.0,6930,5853,84.45,13,0.18,4743,68.44,155,2.23
O2,memcached,47,30,63.82,0,0.0,47,100.0,0,0.0,133,115,86.46,2,1.5,62,46.61,0,0.0
O2,node,8599,2418,28.11,137,1.59,7151,83.16,3,0.03,20638,15615,75.66,24,0.11,13323,64.55,827,4.0
