opt,target,cs,cs args perfect,cs args perfect pct,cs args problem,cs args problem pct,cs non-void correct,cs non-void correct pct,cs non-void problem,cs non-void problem pct,ct,ct args perfect,ct args perfect pct,ct args problem,ct args problem pct,ct void correct,ct void correct pct,ct void problem,ct void problem pct
O1,proftpd,70,57,81.42,7,10.0,65,92.85,1,1.42,1171,877,74.89,159,13.57,581,49.61,560,47.82
O1,vsftpd,2,2,100.0,0,0.0,2,100.0,0,0.0,391,306,78.26,0,0.0,239,61.12,119,30.43
O1,lighttpd,52,37,71.15,9,17.3,48,92.3,1,1.92,352,308,87.5,4,1.13,211,59.94,132,37.5
O1,nginx,216,172,79.62,25,11.57,201,93.05,0,0.0,1097,841,76.66,15,1.36,601,54.78,479,43.66
O1,mysqld,5401,4075,75.44,366,6.77,4518,83.65,88,1.62,12682,8937,70.46,58,0.45,8963,70.67,3274,25.81
O1,postgres,443,380,85.77,27,6.09,416,93.9,2,0.45,9265,7770,83.86,193,2.08,5988,64.63,3021,32.6
