opt,target,cs,cs args perfect,cs args perfect pct,cs args problem,cs args problem pct,cs non-void correct,cs non-void correct pct,cs non-void problem,cs non-void problem pct,ct,ct args perfect,ct args perfect pct,ct args problem,ct args problem pct,ct void correct,ct void correct pct,ct void problem,ct void problem pct
O1,proftpd,70,6,8.57,1,1.42,65,92.85,1,1.42,1171,877,74.89,159,13.57,721,61.57,347,29.63
O1,vsftpd,2,0,0.0,0,0.0,2,100.0,0,0.0,391,306,78.26,0,0.0,228,58.31,87,22.25
O1,lighttpd,52,0,0.0,3,5.76,48,92.3,1,1.92,352,308,87.5,4,1.13,231,65.62,85,24.14
O1,nginx,216,45,20.83,6,2.77,201,93.05,0,0.0,1097,841,76.66,15,1.36,683,62.26,291,26.52
O1,mysqld,5401,1434,26.55,106,1.96,4518,83.65,88,1.62,12682,8937,70.46,58,0.45,8766,69.12,2513,19.81
O1,postgres,443,113,25.5,4,0.9,416,93.9,2,0.45,9265,7761,83.76,202,2.18,5292,57.11,2532,27.32
O1,memcached,44,26,59.09,0,0.0,44,100.0,0,0.0,232,200,86.2,6,2.58,104,44.82,70,30.17
O1,node,8599,2143,24.92,143,1.66,7060,82.1,116,1.34,20638,15185,73.57,172,0.83,12762,61.83,3628,17.57
