opt,target,cs,cs args perfect,cs args perfect pct,cs args problem,cs args problem pct,cs non-void correct,cs non-void correct pct,cs non-void problem,cs non-void problem pct,ct,ct args perfect,ct args perfect pct,ct args problem,ct args problem pct,ct void correct,ct void correct pct,ct void problem,ct void problem pct
O1,proftpd,70,57,81.42,7,10.0,66,94.28,0,0.0,1171,983,83.94,30,2.56,667,56.95,451,38.51
O1,vsftpd,2,2,100.0,0,0.0,2,100.0,0,0.0,391,288,73.65,0,0.0,270,69.05,69,17.64
O1,lighttpd,52,37,71.15,9,17.3,49,94.23,0,0.0,352,305,86.64,1,0.28,260,73.86,77,21.87
O1,nginx,216,172,79.62,25,11.57,201,93.05,0,0.0,1097,843,76.84,8,0.72,725,66.08,342,31.17
O1,mysqld,5401,4075,75.44,366,6.77,4552,84.28,0,0.0,12682,8447,66.6,31,0.24,9666,76.21,2397,18.9
O1,postgres,443,380,85.77,27,6.09,416,93.9,0,0.0,9265,7761,83.76,14,0.15,6543,70.62,2209,23.84
