opt,target,cs,cs args perfect,cs args perfect pct,cs args problem,cs args problem pct,cs non-void correct,cs non-void correct pct,cs non-void problem,cs non-void problem pct,ct,ct args perfect,ct args perfect pct,ct args problem,ct args problem pct,ct void correct,ct void correct pct,ct void problem,ct void problem pct
O2,proftpd,112,100,89.28,4,3.57,101,90.17,1,0.89,1015,741,73.0,151,14.87,450,44.33,550,54.18
O2,vsftpd,14,14,100.0,0,0.0,14,100.0,0,0.0,318,248,77.98,0,0.0,185,58.17,107,33.64
O2,lighttpd,48,34,70.83,8,16.66,44,91.66,1,2.08,290,252,86.89,4,1.37,159,54.82,125,43.1
O2,nginx,234,181,77.35,28,11.96,215,91.88,0,0.0,921,682,74.04,14,1.52,535,58.08,368,39.95
O2,mysqld,6671,4789,71.78,673,10.08,5468,81.96,43,0.64,9742,6524,66.96,61,0.62,6880,70.62,2373,24.35
O2,postgres,565,489,86.54,30,5.3,536,94.86,1,0.17,6930,5844,84.32,43,0.62,4574,66.0,2161,31.18
O2,memcached,47,44,93.61,0,0.0,47,100.0,0,0.0,133,111,83.45,6,4.51,97,72.93,28,21.05
O2,node,8599,5947,69.15,493,5.73,7060,82.1,116,1.34,20638,15185,73.57,172,0.83,14274,69.16,5434,26.33
