opt,target,cs,cs args perfect,cs args perfect pct,cs args problem,cs args problem pct,cs non-void correct,cs non-void correct pct,cs non-void problem,cs non-void problem pct,ct,ct args perfect,ct args perfect pct,ct args problem,ct args problem pct,ct void correct,ct void correct pct,ct void problem,ct void problem pct
O2,proftpd,155,131,84.51,0,0.0,113,72.9,0,0.0,1015,875,86.2,0,0.0,851,83.84,76,7.48
O2,vsftpd,14,14,100.0,0,0.0,14,100.0,0,0.0,318,232,72.95,0,0.0,191,60.06,31,9.74
O2,lighttpd,66,49,74.24,0,0.0,57,86.36,0,0.0,290,251,86.55,0,0.0,229,78.96,27,9.31
O2,nginx,266,131,49.24,0,0.0,224,84.21,0,0.0,921,691,75.02,0,0.0,782,84.9,61,6.62
O2,mysqld,7923,4997,63.06,0,0.0,6169,77.86,0,0.0,9742,6511,66.83,1,0.01,7752,79.57,587,6.02
O2,postgres,687,509,74.09,0,0.0,621,90.39,0,0.0,6930,5755,83.04,0,0.0,5020,72.43,560,8.08
O2,memcached,48,40,83.33,0,0.0,48,100.0,0,0.0,133,117,87.96,0,0.0,79,59.39,7,5.26
O2,node,10965,6011,54.81,1,0.0,8829,80.51,1,0.0,20638,15130,73.31,0,0.0,14411,69.82,1810,8.77
O2,geomean,319.7,227.59,71.18,0.0,0.0,275.08,86.04,0.0,0.0,1413.94,1111.84,78.62,0.0,0.0,1032.29,73.0,106.18,7.5
